url,clean text,category,2nd category
https://www.archaeology.org/news/6981-180919-child-labor-antiquity,"Archaeologists Look for Evidence of Past Child Labor Practices. VIENNA, AUSTRIA—According to a report in Nature , scientists have been looking for evidence of child labor in the archaeological record. Hans Reschreiter of the Natural History Museum of Vienna said that a child-sized leather cap dated to between 1000 and 1300 B.C. and very small mining picks have been found in salt mines in Hallstatt, Austria. This pushes back the known presence of children in the mines by at least 200 years. Reschreiter and his colleagues will test human excrement found in the mine for hormones that younger children would lack for further evidence of their presence in the mines. In France, archaeologist Mélie Le Roy of the Mediterranean Laboratory of Prehistory–UMR 7269 has found three human baby teeth from two children who were younger than ten at the time of death sometime between 2100 and 3500 B.C. The teeth are marked with grooves usually formed by repeatedly using them as tools for holding plant or animal materials while softening them. Small fingerprints from eight through 13-year-olds have been found on more than ten percent the bricks and tiles of a medieval Lithuanian castle by archaeologist Povilas Blaževičius of the National Museum of the Palace of the Grand Dukes of Lithuania in Vilnius. Archaeologist Steven Dorland of the University of Toronto has found child-sized fingernail marks in fifteenth-century pottery fragments in southern Canada. Even their misshapen pots had been fired, he said. “It shows children in those societies had a certain level of social value.” ",Bronze Age,Medieval
https://www.archaeology.org/news/6973-180917-denmark-gold-treasure,"Ancient Gold and Pearls Discovered on Danish Island. HJARNØ, DENMARK— The Copenhagen Post reports that a metal detectorist discovered a collection of gold and pearl artifacts dated to about A.D. 500 on a small island off the east coast of Jutland. According to Mads Ravn of the Vejle Museum, local people probably obtained the gold from the Romans and then made it into jewelry and buried it, possibly as an offering to the gods. “They’ve probably been down there on a mission to plunder, so our little find is a reminder of a turbulent period in world history when gold spoke its own, very clear language,” he said. A volcanic eruption in El Salvador and the resulting ash cloud and climate change could have also prompted the burial of the treasure as an offering to the gods, Ravn added. ",Medieval,Roman
https://www.archaeology.org/news/6958-180911-genome-barbarian-invasion,"Sixth-Century Cemeteries Offer Clues to “Barbarian” Migration. STONY BROOK, NEW YORK— The Independent reports that an international team of researchers has examined two sixth-century A.D. cemeteries, one located in Hungary, and one in northern Italy, in order to study the migration of the Longobards, also known as the Lombards, the so-called barbarians who invaded Italy after the collapse of the Western Roman Empire. Krishna Veeramah of Stony Brook University said that those who were buried with many grave goods, such as swords, shields, and jewelry, had a genetic ancestry similar to that found in modern northern and central Europeans. Those who were buried without extravagant grave goods had genomes resembling those of today’s southern Europeans. The different types of burials also suggest the Longobards established the same sort of kinship groups in Italy that they shared while living in Central Europe. Thus, the test results suggest the burials are consistent with the barbarian invasions described by the Romans. The scientists hope to examine additional medieval cemeteries to gain a better understanding of migration within Europe from the fourth through eighth centuries. ",Roman,Medieval
https://www.archaeology.org/news/6942-180904-egypt-neolithic-farming,"Neolithic Farming Site Found in Nile Delta. DAQAHLIYA, EGYPT—A 7,000-year-old settlement has been uncovered at the Tell el-Samara site in the Nile Delta, according to an Ahram Online report. Pottery and stone tools, in addition to storage areas containing animal bones and plant remains were found, and will be analyzed in order to study the origins of farming in Lower Egypt. The artifacts could hold clues to the transition from rain-based to irrigation-based farming along the Nile River. ",Neolithic,Egyptian
https://www.archaeology.org/news/6938-180831-scotland-ayrshire-cave-door,"Hidden Cave Door Found Under Scottish Castle. EDINBURGH, SCOTLAND—A team of volunteer archaeologists working with the National Trust for Scotland has uncovered a medieval doorway leading into caves beneath Culzean Castle, according to a report from The Scotsman . The castle was built in the late eighteenth century and is located on the Ayshire coast of southwestern Scotland. The caves underneath the castle are known to have been used by smugglers in the seventeenth and eighteenth centuries. The newly discovered doorway was found buried around three feet underground at a spot marked by stones on the surface. New radiocarbon dating of charcoal found in the caves has also established that they were occupied up to 1,800 years ago, during the Iron Age. ",Medieval,Iron Age
https://www.archaeology.org/news/6926-180828-slovakia-manor-house-unearthed,"Remains of a Slovak Manor House Unearthed. BRATISLAVA, SLOVAKIA— The Slovak Spectator reports that archaeologists have unearthed the foundations of a sixteenth-century manor house on the grounds of the Rusovce Mansion, a nineteenth-century neoclassical manor built in imitation of the English gothic style. Traces of the older manor house, whose existence was previously known but whose precise location had been lost, were found beneath the site where a fountain once stood. During the excavation, archaeologists also recovered artifacts dating to Roman period, as well as the Bronze Age. ",Medieval,Modern
https://www.archaeology.org/news/6923-180827-sri-lanka-mass-grave,"Mass Grave Unearthed in Sri Lanka. MANNAR, SRI LANKA—The BBC reports that archaeologists in Sri Lanka have unearthed more than 90 skeletons at the site of a mass grave in the northern town of Mannar. Construction work near a bus terminal initially revealed the site earlier this year. The remains are assumed to have belonged to people who were killed during the country's recent civil war, which lasted 26 years and ended in 2009. According to University of Kelaniya forensic archaeologist Raj Somadeva, who leads the team, not all the people were buried at the site in the same manner. ""In one segment we have a proper cemetery,"" says Somadeva. ""In the second part, you have a collection of human skeletons which have been deposited in an informal way."" Several mass graves found since the war came to an end, but the Mannar site is one of the biggest yet discovered. ",Modern,South&Southeast Asia
https://www.archaeology.org/news/6921-180824-bulgaria-black-sea-island,"Archaeological Sites Discovered On and Around Black Sea Island. SOFIA, BULGARIA— Archaeology in Bulgaria reports that researchers led by Ivan Hristov of Bulgaria’s National Museum of History discovered a Thracian fortress in the Black Sea, on currently submerged land that once connected St. Thomas Island to what is now Bulgaria. Last year, the team conducted a survey of the three-acre island and found a Thracian settlement with ritual pits, an early Byzantine settlement, and a monastery dating to the Late Middle Ages. The researchers suggest the island’s location—on the sea and right off the ancient road from Apollonia Pontica to Byzantium—made it prime real estate. ",Iron Age,Medieval
https://www.archaeology.org/news/6896-180814-new-mexico-macaws,"Ancestral Puebloans May Have Bred Scarlet Macaws. STATE COLLEGE, PENNSYLVANIA—According to a Smithsonian Magazine report, a new study of scarlet macaw bones unearthed in New Mexico suggests the birds were bred in captivity and raised with a great deal of specialized care and effort at a single, small aviary in what is now the southwestern United States or northwestern Mexico by ancestral Pueblo peoples between A.D. 850 and 1150. Richard George of Penn State University and his team extracted mitochondrial DNA from the remains of 14 macaws recovered from five different sites in Chaco Canyon and the Mimbres region of New Mexico. They found that all 14 birds shared a similar heritage, and more than 70 percent of them likely shared a maternal lineage. “This is important… not only the population history of macaws and human interaction, but also what was happening between groups of people,” George explained. Images of macaw chicks on Mimbres pottery also support the idea that the fast-growing birds were raised locally. It had been previously suggested that macaws in North America had been imported from the Paquimé aviary in Mexico, which was most active between A.D. 1250 and 1450. Such a long journey from Mexico to Chaco Canyon would have taken more than a month. ",Native American,Pre-Columbian
https://www.archaeology.org/news/6833-170801-israel-pottery-workshop,"Potters’ Break Room Found in Central Israel. GEDERA, ISRAEL—A large spa and a game room have been uncovered in central Israel along with evidence of a pottery workshop that churned out wares for 600 years, according to a report in The Times of Israel . Game boards, including some for playing mancala, were etched into large stone benches at the site, which dates to the 3rd century A.D., during the Roman period. “We discovered a game room that was perhaps used for breaks from the potters’ intensive work,” said excavation codirector Ella Nagorsky, of the Israel Antiquities Authority. The complex was discovered ahead of construction of a new neighborhood. The game room included a cabinet that held glass cups and bowls, while the spa complex featured baths with hot and cold water. There is no historical record of the pottery workshop, which appears to have produced the same type of ceramics—“Gaza” wine jars—for 600 years. The archaeologists believe it may have been a family workshop that was passed down from generation to generation. They estimate that the site holds parts of more than 100,000 pots, some of which boast fingerprints left behind by ancient potters. ",Near East,Roman
https://www.archaeology.org/news/6797-180718-turkey-roman-bust,"1,700-Year-Old Marble Bust Unearthed in Turkey. MERSIN PROVINCE, TURKEY— Hurriyet Daily News reports that a team of archaeologists led by Remzi Yağci of Dokuz Eylül University has unearthed a marble bust depicting a stern-faced bearded man at the site of the ancient city of Soli Pompeiopolis, which is located in southern Turkey. The city, founded in the eighth century B.C., was destroyed in the first century B.C., and was named for Pompey the Great, who rebuilt it. The sculpture is thought to depict a Roman aristocrat or military commander who lived during the end of the second century or beginning of the third century A.D., based upon the style of the carving. The well-preserved city has also yielded statues of gods, a column-lined street, sculpture bases and busts of Roman emperors, a theater, a bath complex, a harbor, and an aqueduct. ",Roman,Iron Age
https://www.archaeology.org/news/6788-180713-egypt-alexandria-rooms,"Byzantine- and Roman-era Rooms Uncovered in Egypt. ALEXANDRIA, EGYPT— Ahram Online reports that chambers dating to the Roman and Byzantine periods have been unearthed in Alexandria. Mostafa Waziri of the Supreme Council of Antiquities said one of the Roman-era chambers has huge stone blocks set at right angles and smooth Doric columns. A large number of Roman coins were also recovered. The walls of the Byzantine-era rooms were crafted from irregular blocks of stones fitted together with weak mortar. Another room had a tiled floor and a decorated column. According to Nadia Kheidr of the Central Department of Antiquities of Lower Egypt, the artifacts uncovered by the excavation team included lamps decorated with crosses and palm leaves, dishes, two large water jars, and other fragments of pottery. ",Egyptian,Roman
https://www.archaeology.org/news/6786-180712-ireland-boyne-valley,"Henge Site Spotted in Ireland’s Boyne Valley. COUNTY MEATH, IRELAND— BBC News reports that a monument or henge has been revealed on private land in eastern Ireland by the current heat wave and drought conditions. Author Anthony Murphy and Ken Williams flew a drone equipped with a camera over the site, located near Newgrange, a 5,000-year-old passage tomb, and other prehistoric monuments built along the River Boyne, to spot the outline of the structure. “There’s more moisture in the field where the features of this site are and that’s why the grass is greener,” Murphy explained. The enclosure measures about 650 feet in diameter, and could date to the Neolithic period or early Bronze Age. “It’s one of a series of large monuments near Newgrange,” commented archaeologist Steve Davis of University College Dublin. “Nowhere else in the world has so many in one spot.” ",Neolithic,Bronze Age
https://www.archaeology.org/news/6775-180709-roman-medieval-industry,"Traces of Roman and Medieval Industry Found in England. BOURNEMOUTH, ENGLAND— The Daily Echo reports that excavations near Poole Harbor in southern England have uncovered traces of past industrial activity in what is now an area noted for its natural beauty. A kiln and other workshops dating to the Roman period and a saltworks dating to the medieval period are among the discoveries. “It’s a real privilege to dig such a site from a time period we know very little about in this area, beyond the focal point of Corfe Castle,” said Derek Pitman of Bournemouth University. The nearby castle ruins date to the eleventh century. ",Roman,Medieval
https://www.archaeology.org/news/6766-180703-mongolia-equine-dentistry,"Mongolia’s Earliest Evidence of Equine Dentistry. JENA, GERMANY— Live Science reports that researchers led by William Taylor of the Max Planck Institute for the Science of Human History examined the remains of 85 horses buried between 1200 and 700 B.C. in Mongolia by the nomadic Deer Stone–Khirigsuur culture and found evidence of early equine dental care. In the skull of one of the horses, dated to 1150 B.C., a tooth sticking out at an odd angle bears a cut mark that suggests someone may have used a stone to form it into a shape that would be more comfortable for the horse. The researchers also discovered that after 750 B.C., when the herders of the Deer Stone–Khirigsuur culture began using metal bits in horses’ mouths instead of ones made of wood, rope, or leather, some horses required additional dental care, to remove remove a functionless premolar known as a wolf tooth, which can interfere with wearing a metal bit. “It’s really shocking and cool that [wolf-tooth removal] directly accompanied the introduction of metal bits,” Taylor said. ",Iron Age,East Asia
https://www.archaeology.org/news/6761-180702-galilee-cave-amphorae,"Complete Jars Recovered From Cliffside Cave in Israel. SAFED, ISRAEL—According to a Haaretz report, two intact amphoras estimated to be more than 2,000 years old have been recovered from a tiny cliffside cave in northern Israel. Speleologist Yinon Shivtiel of Safed Academic College was surveying caves in the Galilee that may have been used by Jewish rebels hiding from Roman soldiers during the Great Jewish Revolt between A.D. 66 and 70 when he saw the jars. Based on the jars' shape, however, Israel Antiquities Authority archaeologists believe they date to an earlier period. Other storage jars, a bowl, two juglets, and broken pieces of pottery were also found. “Considering that cooking and serving vessels were found, it would appear that those who brought them planned to live there for a while,” said archaeologist Danny Syon. But the small cave, located 100 feet up a sheer cliff above the ground, would have been hard to access. Shivtiel speculates that whoever went to the effort to use the cave must have been hiding food there while living somewhere else. “We have no theory on their identity at this point,” Shivtiel said. ",Roman,Near East
https://www.archaeology.org/news/6756-180628-germany-henge-bones,"Possible Sacrifice Victims Unearthed at Henge Site in Germany. PÖMMELTE, GERMANY—According to a Live Science report, the fractured skull and rib bones of women, children, and teenagers, and axes, drinking vessels, animal bones, and stone mills have been found buried in pits at a henge site in northwest Germany. Located near the village of Pömmelte, the henge consisted of several concentric circles made of wooden posts, the largest of which measured about 380 feet in diameter. It was constructed around 2300 B.C., and is thought to have been ritualistically destroyed around 2050 B.C. because artifacts and ash, perhaps from burned wooden posts, have been found in the postholes. André Spatzier, an archaeologist at the State Office for the Preservation of Historic Monuments at Baden-Württemberg, said the people whose bones were found in the pits may have been killed during an attack or raid, but the lack of adult male remains in the pits, and the presence of broken artifacts among the bones, suggests they could have been sacrificed. Burials of men, whose bodies had been intact, were found to the east of the henge. Spatzier said they may have been privileged individuals.",Neolithic,Bronze Age
https://www.archaeology.org/news/6736-180620-denmark-copenhagen-latrines,"Seventeenth-Century Danish Latrines Analyzed. COPENHAGEN, DENMARK— Cosmos reports that two latrines made from partially buried wine barrels were found under a road that cut through the center of Copenhagen in the late seventeenth century. The latrines were originally placed in a garden. Mette Marie Hald of Denmark’s National Museum analyzed the excrement in the barrels, and found the residents enjoyed a diet of barley, oats, wild cherries, coriander, turnips, lettuce, hops, and mustard, in addition to herring, eels, and pork. Most of the recovered bone fragments were too degraded to identify, however. Some of the foods eaten by the Danes had been imported, such as figs, grapes, bitter orange, and lemons from the Mediterranean, buckwheat husks from the Netherlands, and cloves from Indonesia. Hald and her colleagues also detected the presence of roundworms, whipworms, and a tapeworm. The scientists concluded that Denmark’s Renaissance-era residents ate well, but poor hygienic conditions led to parasitic infestations. ",Medieval,Modern
https://www.archaeology.org/news/6726-180615-england-tintagel-inscription,"Seventh-Century Inscription Found at Tintagel Castle. CORNWALL, ENGLAND— The Guardian reports that words and letters were found carved into a seventh-century slate window ledge in a building at Tintagel Castle in north Cornwall. The inscription, thought to have been a doodle or a scribe’s practice work, include the Roman name Tito and the Celtic name Budic. The Latin words fili , or son or sons, and viri duo , or two men, were also carved into the two-foot ledge. A triangle may represent the Greek letter delta. There is also monogram made up of a letter “A” with a “V” inside it and a line across the top. The combination may have been a Christian symbol, since “A,” or “alpha,” was often associated with a Christian description of God. Some of the words were written in the formal script found in illuminated gospel works, while others are informal in style. Win Scutt of English Heritage said the letters support the interpretation of Tintagel as a literate, Christian port with trade ties to Europe and the Mediterranean. Further study will try to determine whether the scribe was left or right handed, and what sort of tool might have been used to carve the letters. ",Medieval,Roman
https://www.archaeology.org/news/6639-180523-colombia-san-jose,"Spanish Galleon Wreckage Discovered Off Coast of Colombia. CAPE COD, MASSACHUSETTS— CBS News reports that the wreckage of San Jos é has been discovered under 2,000 feet of water off the coast of Colombia by a team of researchers from the Woods Hole Oceanographic Institution (WHOI), Maritime Archaeology Consultants, Switzerland AG, and the Colombian government. The ship, a three-masted Spanish galleon carrying 62 guns and a cargo of ceramics, gold, silver, and emeralds, sank in 1708 during a battle with British ships that was part of the War of Spanish Succession. The ship was identified by its engraved bronze cannons, which were first spotted on the sea floor by research engineer Jeff Kaeli of WHOI using the REMUS 6000, a remotely operated vehicle carrying cameras and sensors. “I’m not a marine archaeologist, but ... I know what a cannon looks like,” he said. “So in that moment, I guess I was the only person in the world who knew we’d found the shipwreck.” The government of Colombia plans to build a museum and conservation lab to preserve and display San Jose’ s artifacts. ",Medieval,Modern
https://www.archaeology.org/news/6631-180518-cornwall-barrow-burial,"Bronze Age Burial Excavated in England. CORNWALL, ENGLAND—A Bronze Age burial mound in southwest England has yielded pottery, flint tools, two hammer stones, and a 4,000-year-old intact urn containing cremains, according to a Cornwall Live report. Catherine Frieman of Australian National University said analysis of pieces of bone in the urn could reveal the person’s gender, age, diet, and origins. A twelfth- or thirteenth-century pot containing traces of cooked food was also discovered in the mound. It had been buried under several layers of flat stones. Frieman explained that, by the Middle Ages, two monasteries had been built within view of the barrow, so she was surprised to find what appears to be evidence of non-Christian ritual activity. The nature of the ritual, however, is unknown. Traces of a round house dating to around 500 B.C. were also found near the barrow. ",Medieval,Bronze Age
https://www.archaeology.org/news/6625-18051-china-trade-ceramic,"Pottery Inscription Provides New Dates for Java Sea Shipwreck. CHICAGO, ILLINOIS— CNN reports that a team of researchers from the Field Museum of Natural History has analyzed the cargo of a shipwreck discovered in the Java Sea off the coast of Indonesia in the 1980s. The ship is now estimated to have sunk in the late twelfth century, while carrying ceramics, cast iron, and luxury trade goods such as elephant tusks and resins used for incense. The wreckage had initially been dated to the late thirteenth century, based upon radiocarbon testing of a single resin sample. But the ocean water is now thought to have affected those test results. The new, more precise, dating of the cargo is significant, according to archaeologist Lisa Niziolek, because it reflects the increase in maritime trade in the twelfth century after the fall of the empire of Srivijaya, which controlled much of the trade in the region, and China’s change in trade policy. “Consequently, the Southern Song dynasty (A.D. 1127–1279) court encouraged Chinese traders to go abroad instead of relying on foreign missions traveling to China,” Niziolek said. New radiocarbon dates and inscriptions on two ceramic box bases helped the team to date the wreck. “This inscription provides a place name, Jianning Fu, which was only assigned that name by the Song government from 1162 until 1278, when it was changed to Jianning Lu by the Yuan dynasty,” Niziolek explained. ",East Asia,South&Southeast Asia
https://www.archaeology.org/news/6614-180514-egypt-greek-inscription,"Greek Inscriptions Found at Roman-Era Temple in Egypt. AL-HAG ALI, EGYPT—According to an Associated Press report, a temple built during the reign of the Roman emperor Antoninus Pius in the second century A.D. has been discovered in Egypt’s western desert. The excavation team has uncovered the foundations of a large, limestone building, and a long piece of limestone that had been inscribed in Greek and decorated with an image of the sun disc surrounded by cobras. The painting is thought to have been part of the entrance to the temple. ",Egyptian,Roman
https://www.archaeology.org/news/6609-180510-stone-age-norway,"Oslo Fjord’s Stone Age Settlements. OSLO, NORWAY— Science Nordic reports that archaeologists Steinar Solheim and Per Perrson of the University of Oslo have studied more than 500 radiocarbon dates taken from charcoal found in more than 150 Stone Age settlements around Oslo Fjord to create a model of the region’s population between 8000 and 2000 B.C., as the climate changed after the last Ice Age. “It was probably a bit warmer than it is today,” Solheim said. “We see a lot of hazel, alder, elm, and later oak, all of which are tree species that prefer warmer environments.” The model suggests the population was stable over time, even through a period marked by an extreme drop in global temperatures that began around 6000 B.C. and lasted for several centuries. The study also suggests people may have been more mobile at the beginning of the period than they were at the end of the Stone Age. “Eventually, you get a network of settlements, where some places are more specialized for hunting or fishing or for other resource use,” Solheim explained. ",Paleolithic,Neolithic
https://www.archaeology.org/news/6608-180510-genome-justinian-plague,"New Thoughts on the Spread of the Justinian Plague. CAMBRIDGE, ENGLAND— BBC News reports that a large-scale genetic study led by Eske Willerslev and Peter de Barros Damgaard of the University of Copenhagen suggests the Justinian Plague, which killed an estimated 25 million people in A.D. 541, may have originated in central and eastern Asia, and not in Egypt, as had been previously thought. The scientists analyzed the genomes of 137 people who lived between 2500 B.C. and A.D. 1500 and were buried in the steppe stretching from Hungary to northeastern China. An older version of the Justinian plague strain was detected in an individual from the Tian Shan mountains who died around A.D. 200, and a version dated to between the sixth and ninth centuries A.D. was found in an individual buried in North Ossetia, Russia. The disease was thought to have been brought to Constantinople by rats traveling on grain ships from Egypt, but Willerslev and Damgaard think it might have been carried by the Huns—a name given to the diverse nomadic groups who attacked the Roman Empire in the fourth century. “An appearance has also been found in Egypt,” Damgaard explained. “As such, increased interaction under the Hunnic and later the Turk Khaganate would have aided in bringing this plague strain through the Silk Road.” ",Roman,East Asia
https://www.archaeology.org/news/6549-180417-bulgaria-medieval-murals,"Medieval Egyptian Pottery Found in Bulgaria. PLOVDIV, BULGARIA—The site of an opulent medieval building in southern Bulgaria has yielded a lusterware plate made in Egypt, fragments of colorful murals, and ancient roadways, according to a report in Archaeology in Bulgaria . The pottery, decorated with a human form and a metallic glaze, has been dated to the twelfth or thirteenth century A.D. The cellar in which the plate was recovered had been decorated with murals painted in red, green, and blue. “Pieces which haven’t been pieced together yet show floral motifs as well as scenes,” said archaeologist Kamen Stanev. “We hope to find more pieces from the murals, which were laid on wooden planks.” Coins, belt appliques, weights, and fragments of glass bracelets have also been recovered during the rescue excavation. The building was found near six layers of a roadway that had been reused over the centuries. Stanev explained that in antiquity, the road had been paved with large stone slabs, but during later periods, it was covered with fragments of ceramics, small stones, and bits of mortar from ancient buildings. During the city’s poorer periods, its roads were just “a river of mud,” she added. ",Medieval,Egyptian
https://www.archaeology.org/news/6485-180402-australia-flint-artifacts,"Flint Tools Found in Australia Were Made With English Flint. SYDNEY, AUSTRALIA—According to a BBC News report, indigenous Australians made traditional tools from flint cobbles carried to Australia as ballast on British ships in the eighteenth and nineteenth centuries. The flint tools were among 100 to 200 culturally significant items that were found among tens of thousands of pieces of stone during construction work in what is now suburban Sydney. “This site doesn’t just contain the flint material, it contains a variety of other artifacts that show Aboriginal people working there,” said archaeologist Tim Owen of GML Heritage. Owen traced the flint to the Thames River, where convict ships were loaded with ballast for the journey to Australia. Chemical analysis revealed the samples Owen collected in London were identical to the worked flint uncovered in Sydney. ",Modern,Paleolithic
https://www.archaeology.org/news/6470-180327-england-highway-construction,"6,000 Years on a Landscape in East England Revealed. CAMBRIDGESHIRE, ENGLAND—According to a report in The Guardian , a range of discoveries were made in farmland now in the path of a highway bypass in East England. The discoveries included Neolithic trackways and henges; a Roman army camp, trade distribution center, and pottery kilns; and Anglo-Saxon villages and a boundary site with ditches, a gated entrance, and a beacon on a hill. The distribution of medieval villages suggests they sat along a Roman road now buried under the current highway system. Other villages were placed around the Neolithic barrows and henges, suggesting those monuments retained cultural significance. At one of the sites, located in what is now the village of Houghton, the archaeologists found that a medieval village of at least 12 buildings had been constructed over the remains of 40 Anglo-Saxon structures, including houses, workshops, and agricultural buildings. “The medieval village was occupied between the twelfth and early fourteenth centuries, and the most likely explanation for its abandonment was that they lost the use of their woods when they were enclosed as a royal forest,” said Emma Jeffery of Mola Headland Infrastructure. Once the village lost its grazing and foraging areas and its source of bark for tanning leather, it could no longer survive, she explained. ",Neolithic,Medieval
https://www.archaeology.org/news/6437-180314-netherlands-utrecht-habitation,"Utrecht Inhabited Far Longer Than Previously Thought. UTRECHT, THE NETHERLANDS— Dutch News reports that people lived in Utrecht some 8,000 years earlier than previously thought. Archaeologist Linda Dielemans said postholes and artifacts dating back 11,000 years were found at a city construction site. The artifacts include flint and tools crafted during the Mesolithic, the Neolithic, and Bronze Age. A piece of wood carved with a face was also recovered from a waterlogged area. ",Neolithic,Bronze Age
https://www.archaeology.org/news/6403-180227-fort-cornwallis-cannons,"Cannons Unearthed at Malaysia’s Fort Cornwallis. GEORGE TOWN, MALAYSIA— The Star reports that two cannons were unearthed in an excavation of the moat and outer defensive structures at Fort Cornwallis that is part of a project to reconstruct the moat. The fort was built by the British East India Company in the late eighteenth century, and the cannons bear a symbol of King George III, who ruled Britain from 1760 to 1820. The weapons are thought to have been at the fort for at least 200 years. “One of the interpretations was that the fort was not involved in any war,” said Mokhtar Saidin of the University of Science Malaysia. “However, with the discovery of the cannons and cannonballs at the end of last year, we might have to take another look at the fort’s history.” Mokhtar notes that there is no mention of cannons at the star-shaped fort on a map of the site dating to 1877. ",Modern,South&Southeast Asia
https://www.archaeology.org/news/6378-180214-egypt-aswan-temple,"Roman-Era Temple Unearthed in Upper Egypt. ASWAN, EGYPT— Ahram Online reports that the students of the Egyptian Excavation Field School have uncovered a second-century temple at the Kom Al-Rasras archaeological site. Cartouches of the Roman emperors Domitian, Hadrian, and Antonius Pius have been found engraved in its sandstone blocks. The temple, called “Khenu” in hieroglyphics, was made up of a three-chambered sanctuary, which led to a cross-sectional hall, and a second hall with a sandstone ramp. Stones engraved with stars that may have been part of the temple’s ceiling were found inside its walls. “The discovered site might be connected to [the quarries of the] Gebel el-Silsila area and the temple was most probably a part of the residential area of the quarry workers,” said Ayman Ashmawy of Egypt’s Ministry of Antiquities. The excavators will continue to search for the residential area of the el-Silsila quarries. ",Egyptian,Roman
https://www.archaeology.org/news/6327-180205-alaska-hunter-projectiles,"Study Re-creates 8,000-Year-Old Projectiles. FAIRBANKS, ALASKA—According to a report in The Times of London , researchers in Alaska have reconstructed weapons used by Stone Age hunters some 8,000 years ago. Taking cues from projectile points found by archaeologists, graduate student Janice Wood and her colleague Ben Fitzhugh have recreated various kinds of arrowheads from carved caribou antler and obsidian. Wood, who tested the tips by firing them into blocks of ballistic gelatin, a substance used to simulate flesh in firearms tests, speculates that each point may have been designed specifically for particular prey, and suggests these ancient barbs were likely even more effective than the broadhead arrows used by modern hunters. ",Paleolithic,Neolithic
https://www.archaeology.org/news/8583-200409-bolivia-amazonia-agriculture,"Early Agricultural Hotspot Found in Amazonia. BERN, SWITZERLAND—Gizmodo reports that evidence for the cultivation of crops some 10,000 years ago has been discovered in southwestern Amazonia by researchers led by Umberto Lombardo of the University of Bern. Lombardo and his team used remote sensing technology to investigate the savannah known as Llanos de Moxos in northeast Bolivia, and detected more than 6,600 areas that had once been forested. Samples of sediments from some of these “forest islands” yielded identifiable fossilized particles of plants called phytoliths from cassava, which is also known as manioc, dated to 10,350 years ago; squash, dated to 10,250 years ago; and maize, dated to 6,850 years ago. “We already knew from genetic studies that manioc was domesticated sometime between 8,000 to 10,000 years ago, so it is the squash evidence that is most surprising,” said paleoecologist S. Yoshi Maezumi of the University of Exeter. “The fact that people were cultivating an already-domesticated squash species by 10,000 years ago implies an even earlier period of pre-domestication cultivation, and it will be extremely interesting to know where this took place.” Lombardo added that the farmers’ diet was probably supplemented with large herbivores and fish.",Pre-Columbian,Neolithic
https://www.archaeology.org/news/8983-200827-ireland-road-work,"Roadwork Reveals Traces of Southwest Ireland’s Past. COUNTY CORK, IRELAND—The Irish Examiner reports that the foundations of a 5,700-year-old house, Bronze Age burials, and evidence of metalworking were unearthed during road construction in southwest Ireland. The Neolithic dwelling is thought to have been part of a small community made up of some of the earliest farmers in the region. Archaeologists also recovered Neolithic pottery, stone tools, and grain at this site. At another Neolithic site discovered during the roadwork, researchers found stone tools and pottery that had been buried in what may have been a ritual associated with human interments or the offering of gifts to gods. Charcoal pits associated with iron smelting between A.D. 266 and 1214 were also uncovered. Seventeenth-century blacksmith shops, where horses were fitted with shoes and farming tools were forged, are thought to have been set up along the route at the time the roadway was first constructed. Clay pipes and glass from this period were also recovered.",Neolithic,Bronze Age
